timestamp_ms,frame,unity_time,hmd_pos_x,hmd_pos_y,hmd_pos_z,hmd_rot_x,hmd_rot_y,hmd_rot_z,hmd_rot_w,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
1768397034833,0,73.6592,0.0144,1.1935,-0.2582,0.0130,0.1538,-0.0079,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2226,0.8405,0.1924,0.1077,0.1166,0.4137,0.8965
1768397034870,1,73.7008,0.0144,1.1934,-0.2587,0.0126,0.1538,-0.0077,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2206,0.8435,0.1920,0.0866,0.1150,0.4226,0.8948
1768397034909,2,73.7394,0.0140,1.1936,-0.2593,0.0124,0.1539,-0.0074,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2209,0.8462,0.1929,0.1090,0.1240,0.4021,0.9006
1768397034953,3,73.7837,0.0134,1.1940,-0.2599,0.0115,0.1538,-0.0067,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2202,0.8471,0.1922,0.0990,0.1215,0.4084,0.8993
1768397034993,4,73.8235,0.0129,1.1943,-0.2602,0.0115,0.1526,-0.0069,0.9882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2210,0.8489,0.1920,0.1006,0.1271,0.4013,0.9015
1768397035033,5,73.8644,0.0124,1.1943,-0.2609,0.0099,0.1516,-0.0056,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2222,0.8507,0.1915,0.1006,0.1327,0.3945,0.9037
1768397035075,6,73.9056,0.0118,1.1945,-0.2620,0.0096,0.1523,-0.0056,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2226,0.8509,0.1905,0.1041,0.1308,0.3923,0.9045
1768397035117,7,73.9474,0.0111,1.1947,-0.2634,0.0086,0.1519,-0.0050,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2225,0.8514,0.1891,0.0996,0.1279,0.3995,0.9023
1768397035158,8,73.9892,0.0101,1.1951,-0.2648,0.0075,0.1533,-0.0041,0.9881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2227,0.8549,0.1881,0.0922,0.1297,0.4050,0.9004
1768397035200,9,74.0308,0.0094,1.1952,-0.2661,0.0059,0.1534,-0.0032,0.9881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2233,0.8628,0.1878,0.0875,0.1339,0.4031,0.9011
1768397035242,10,74.0725,0.0086,1.1954,-0.2672,0.0047,0.1532,-0.0034,0.9882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2236,0.8763,0.1878,0.0712,0.1367,0.4084,0.8997
1768397035284,11,74.1145,0.0079,1.1955,-0.2682,0.0028,0.1522,-0.0034,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2242,0.8964,0.1879,0.0522,0.1411,0.4126,0.8984
1768397035325,12,74.1558,0.0072,1.1958,-0.2690,0.0034,0.1518,-0.0029,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2253,0.9222,0.1894,0.0503,0.1310,0.4093,0.9016
1768397035367,13,74.1980,0.0066,1.1961,-0.2700,0.0021,0.1515,-0.0028,0.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2274,0.9527,0.1885,0.0176,0.1482,0.4051,0.9020
1768397035408,14,74.2395,0.0059,1.1965,-0.2708,0.0024,0.1513,-0.0005,0.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2285,0.9854,0.1854,-0.0038,0.1599,0.4122,0.8970
1768397035450,15,74.2809,0.0051,1.1965,-0.2717,0.0016,0.1518,-0.0013,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2277,1.0189,0.1800,-0.0318,0.1615,0.4115,0.8964
1768397035491,16,74.3226,0.0042,1.1967,-0.2727,0.0012,0.1525,-0.0001,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2260,1.0528,0.1720,-0.0658,0.1615,0.4076,0.8963
1768397035534,17,74.3646,0.0032,1.1967,-0.2735,-0.0002,0.1519,0.0005,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2256,1.0866,0.1636,-0.0999,0.1782,0.4103,0.8888
1768397035576,18,74.4063,0.0021,1.1971,-0.2746,-0.0005,0.1518,0.0016,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2235,1.1183,0.1528,-0.1256,0.1821,0.4062,0.8866
1768397035619,19,74.4499,0.0008,1.1977,-0.2759,-0.0014,0.1513,0.0049,0.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2203,1.1483,0.1400,-0.1535,0.1787,0.3979,0.8867
1768397035658,20,74.4895,-0.0004,1.1980,-0.2771,-0.0037,0.1518,0.0064,0.9884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2182,1.1775,0.1271,-0.1888,0.1895,0.3976,0.8777
1768397035702,21,74.5314,-0.0016,1.1985,-0.2787,-0.0047,0.1523,0.0083,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2175,1.2056,0.1134,-0.2124,0.2024,0.3858,0.8747
1768397035742,22,74.5730,-0.0029,1.1986,-0.2804,-0.0065,0.1541,0.0092,0.9880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2159,1.2302,0.0988,-0.2344,0.2073,0.3759,0.8722
1768397035784,23,74.6149,-0.0039,1.1987,-0.2820,-0.0088,0.1556,0.0085,0.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2146,1.2506,0.0847,-0.2552,0.2177,0.3711,0.8659
1768397035826,24,74.6560,-0.0047,1.1989,-0.2834,-0.0089,0.1562,0.0097,0.9876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2139,1.2677,0.0719,-0.2713,0.2232,0.3613,0.8638
1768397035867,25,74.6984,-0.0057,1.1987,-0.2845,-0.0105,0.1574,0.0085,0.9874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2147,1.2830,0.0604,-0.2913,0.2344,0.3517,0.8582
1768397035909,26,74.7389,-0.0060,1.1991,-0.2852,-0.0102,0.1571,0.0086,0.9875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2163,1.2952,0.0506,-0.3042,0.2450,0.3413,0.8550
1768397035951,27,74.7818,-0.0067,1.1992,-0.2861,-0.0111,0.1568,0.0109,0.9875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2190,1.3061,0.0422,-0.3172,0.2623,0.3254,0.8513
1768397035993,28,74.8232,-0.0071,1.1991,-0.2869,-0.0116,0.1578,0.0111,0.9873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2225,1.3142,0.0358,-0.3229,0.2769,0.3106,0.8500
1768397036033,29,74.8640,-0.0073,1.1992,-0.2876,-0.0123,0.1582,0.0116,0.9873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2259,1.3200,0.0308,-0.3310,0.2898,0.2987,0.8469
1768397036076,30,74.9062,-0.0073,1.1992,-0.2883,-0.0116,0.1591,0.0117,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2294,1.3229,0.0278,-0.3352,0.2999,0.2866,0.8459
1768397036118,31,74.9483,-0.0074,1.1990,-0.2892,-0.0119,0.1606,0.0112,0.9869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2324,1.3224,0.0274,-0.3321,0.3078,0.2844,0.8450
1768397036159,32,74.9894,-0.0075,1.1989,-0.2900,-0.0126,0.1620,0.0108,0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2358,1.3208,0.0280,-0.3344,0.3184,0.2754,0.8432
1768397036200,33,75.0307,-0.0075,1.1988,-0.2905,-0.0120,0.1623,0.0102,0.9866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2397,1.3169,0.0304,-0.3312,0.3311,0.2628,0.8436
1768397036242,34,75.0724,-0.0073,1.1986,-0.2907,-0.0125,0.1618,0.0103,0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2425,1.3099,0.0347,-0.3255,0.3392,0.2584,0.8440
1768397036283,35,75.1143,-0.0073,1.1987,-0.2909,-0.0128,0.1629,0.0103,0.9865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2446,1.3006,0.0397,-0.3222,0.3400,0.2499,0.8474
1768397036325,36,75.1559,-0.0071,1.1987,-0.2907,-0.0124,0.1622,0.0111,0.9866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2469,1.2883,0.0464,-0.3105,0.3470,0.2434,0.8508
1768397036367,37,75.1977,-0.0069,1.1988,-0.2905,-0.0125,0.1615,0.0102,0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2480,1.2724,0.0544,-0.3011,0.3516,0.2481,0.8510
1768397036408,38,75.2391,-0.0070,1.1990,-0.2900,-0.0121,0.1608,0.0118,0.9868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2489,1.2542,0.0631,-0.2904,0.3551,0.2498,0.8527
1768397036450,39,75.2809,-0.0068,1.1992,-0.2897,-0.0121,0.1592,0.0126,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2485,1.2315,0.0732,-0.2709,0.3516,0.2525,0.8598
1768397036492,40,75.3228,-0.0066,1.1991,-0.2892,-0.0120,0.1589,0.0115,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2458,1.2043,0.0842,-0.2483,0.3377,0.2663,0.8680
1768397036533,41,75.3644,-0.0063,1.1988,-0.2888,-0.0120,0.1591,0.0111,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2415,1.1737,0.0958,-0.2217,0.3262,0.2766,0.8763
1768397036575,42,75.4059,-0.0058,1.1985,-0.2885,-0.0119,0.1587,0.0097,0.9872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2367,1.1411,0.1069,-0.1954,0.3159,0.3000,0.8786
1768397036617,43,75.4477,-0.0056,1.1984,-0.2883,-0.0107,0.1594,0.0098,0.9871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2312,1.1065,0.1182,-0.1618,0.3040,0.3204,0.8824
1768397036658,44,75.4898,-0.0051,1.1979,-0.2878,-0.0120,0.1580,0.0079,0.9873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2242,1.0700,0.1267,-0.1307,0.2871,0.3498,0.8821
1768397036700,45,75.5312,-0.0047,1.1979,-0.2872,-0.0110,0.1562,0.0079,0.9876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2186,1.0354,0.1338,-0.0910,0.2632,0.3673,0.8874
1768397036742,46,75.5726,-0.0043,1.1977,-0.2862,-0.0110,0.1556,0.0067,0.9877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2141,1.0043,0.1380,-0.0667,0.2561,0.3793,0.8866
1768397036784,47,75.6147,-0.0035,1.1978,-0.2852,-0.0106,0.1520,0.0055,0.9883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2091,0.9734,0.1414,-0.0327,0.2340,0.3979,0.8865
1768397036826,48,75.6560,-0.0035,1.1979,-0.2847,-0.0102,0.1506,0.0070,0.9885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2054,0.9483,0.1429,-0.0101,0.2292,0.4029,0.8860
1768397036867,49,75.6975,-0.0034,1.1977,-0.2841,-0.0106,0.1494,0.0051,0.9887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2010,0.9256,0.1429,0.0097,0.2148,0.4158,0.8837
1768397036908,50,75.7393,-0.0031,1.1974,-0.2839,-0.0099,0.1491,0.0045,0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1976,0.9075,0.1422,0.0271,0.2019,0.4170,0.8858
1768397036950,51,75.7809,-0.0033,1.1971,-0.2837,-0.0091,0.1492,0.0037,0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1949,0.8922,0.1417,0.0392,0.1945,0.4304,0.8806
1768397036992,52,75.8225,-0.0032,1.1965,-0.2835,-0.0096,0.1495,0.0015,0.9887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1923,0.8788,0.1411,0.0544,0.1780,0.4429,0.8770
1768397037033,53,75.8647,-0.0034,1.1966,-0.2832,-0.0080,0.1490,0.0021,0.9888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1909,0.8711,0.1405,0.0603,0.1736,0.4507,0.8735
1768397037076,54,75.9061,-0.0037,1.1964,-0.2829,-0.0084,0.1469,0.0030,0.9891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1898,0.8675,0.1398,0.0610,0.1696,0.4625,0.8681
1768397037117,55,75.9477,-0.0046,1.1963,-0.2828,-0.0092,0.1473,0.0027,0.9891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1884,0.8681,0.1393,0.0589,0.1621,0.4726,0.8642
1768397037158,56,75.9892,-0.0048,1.1968,-0.2825,-0.0081,0.1450,0.0044,0.9894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1884,0.8751,0.1401,0.0519,0.1672,0.4697,0.8653
1768397037201,57,76.0315,-0.0054,1.1969,-0.2823,-0.0084,0.1439,0.0062,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1880,0.8840,0.1409,0.0437,0.1673,0.4723,0.8643
1768397037243,58,76.0733,-0.0065,1.1969,-0.2828,-0.0083,0.1444,0.0060,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1882,0.8988,0.1417,0.0279,0.1732,0.4715,0.8643
1768397037283,59,76.1142,-0.0070,1.1968,-0.2829,-0.0087,0.1436,0.0060,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1887,0.9174,0.1425,0.0108,0.1796,0.4706,0.8638
1768397037325,60,76.1558,-0.0078,1.1965,-0.2835,-0.0090,0.1441,0.0064,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1897,0.9424,0.1431,-0.0125,0.1885,0.4652,0.8648
1768397037367,61,76.1977,-0.0086,1.1965,-0.2839,-0.0095,0.1444,0.0059,0.9894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1922,0.9704,0.1429,-0.0346,0.2037,0.4553,0.8660
1768397037408,62,76.2393,-0.0092,1.1965,-0.2845,-0.0111,0.1431,0.0069,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1941,1.0001,0.1414,-0.0613,0.2133,0.4529,0.8635
1768397037450,63,76.2809,-0.0099,1.1967,-0.2848,-0.0104,0.1436,0.0069,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1963,1.0325,0.1389,-0.0897,0.2262,0.4482,0.8602
1768397037491,64,76.3224,-0.0105,1.1965,-0.2850,-0.0119,0.1421,0.0058,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.1991,1.0664,0.1348,-0.1175,0.2418,0.4440,0.8548
1768397037534,65,76.3649,-0.0111,1.1966,-0.2850,-0.0109,0.1413,0.0056,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2014,1.1012,0.1290,-0.1439,0.2543,0.4372,0.8506
1768397037576,66,76.4059,-0.0116,1.1967,-0.2848,-0.0123,0.1398,0.0067,0.9901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2036,1.1374,0.1213,-0.1727,0.2723,0.4262,0.8452
1768397037617,67,76.4484,-0.0122,1.1970,-0.2849,-0.0124,0.1396,0.0077,0.9901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2047,1.1733,0.1112,-0.2014,0.2869,0.4157,0.8393
1768397037658,68,76.4895,-0.0129,1.1972,-0.2850,-0.0121,0.1396,0.0093,0.9901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2050,1.2080,0.0990,-0.2275,0.3004,0.3992,0.8358
1768397037700,69,76.5316,-0.0132,1.1971,-0.2849,-0.0115,0.1391,0.0088,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2047,1.2399,0.0854,-0.2553,0.3136,0.3821,0.8310
1768397037742,70,76.5723,-0.0135,1.1969,-0.2850,-0.0114,0.1401,0.0090,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2038,1.2677,0.0713,-0.2805,0.3238,0.3671,0.8256
1768397037783,71,76.6145,-0.0139,1.1968,-0.2852,-0.0113,0.1404,0.0091,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2024,1.2906,0.0582,-0.3017,0.3300,0.3615,0.8182
1768397037825,72,76.6558,-0.0143,1.1966,-0.2852,-0.0126,0.1389,0.0089,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2012,1.3099,0.0463,-0.3205,0.3371,0.3563,0.8104
1768397037867,73,76.6976,-0.0148,1.1967,-0.2856,-0.0138,0.1386,0.0104,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2006,1.3256,0.0361,-0.3338,0.3432,0.3479,0.8061
1768397037908,74,76.7392,-0.0154,1.1972,-0.2861,-0.0129,0.1379,0.0110,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2003,1.3365,0.0286,-0.3411,0.3461,0.3498,0.8009
1768397037950,75,76.7809,-0.0158,1.1971,-0.2864,-0.0147,0.1375,0.0103,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2011,1.3448,0.0231,-0.3484,0.3512,0.3484,0.7962
1768397037991,76,76.8226,-0.0161,1.1972,-0.2869,-0.0149,0.1380,0.0102,0.9903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2024,1.3504,0.0195,-0.3504,0.3535,0.3449,0.7958
1768397038034,77,76.8642,-0.0163,1.1971,-0.2874,-0.0156,0.1388,0.0090,0.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2038,1.3533,0.0176,-0.3505,0.3553,0.3417,0.7963
1768397038076,78,76.9060,-0.0166,1.1972,-0.2878,-0.0157,0.1398,0.0102,0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2049,1.3530,0.0174,-0.3502,0.3569,0.3419,0.7957
1768397038117,79,76.9476,-0.0168,1.1974,-0.2880,-0.0155,0.1401,0.0109,0.9899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2059,1.3509,0.0183,-0.3478,0.3572,0.3398,0.7975
1768397038158,80,76.9897,-0.0165,1.1975,-0.2880,-0.0155,0.1409,0.0121,0.9898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2070,1.3437,0.0214,-0.3403,0.3546,0.3370,0.8030
1768397038201,81,77.0314,-0.0163,1.1973,-0.2879,-0.0152,0.1421,0.0125,0.9897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2078,1.3332,0.0272,-0.3320,0.3504,0.3392,0.8074
1768397038241,82,77.0724,-0.0160,1.1970,-0.2877,-0.0141,0.1423,0.0118,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2093,1.3193,0.0355,-0.3179,0.3472,0.3380,0.8150
1768397038284,83,77.1146,-0.0155,1.1969,-0.2875,-0.0127,0.1431,0.0118,0.9896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2104,1.3006,0.0467,-0.3002,0.3419,0.3406,0.8228
1768397038326,84,77.1562,-0.0152,1.1966,-0.2875,-0.0137,0.1432,0.0124,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2104,1.2767,0.0593,-0.2811,0.3296,0.3482,0.8313
1768397038367,85,77.1980,-0.0150,1.1966,-0.2877,-0.0118,0.1444,0.0130,0.9894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2109,1.2496,0.0734,-0.2564,0.3259,0.3512,0.8395
1768397038412,86,77.2430,-0.0145,1.1962,-0.2878,-0.0130,0.1454,0.0103,0.9892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2095,1.2178,0.0865,-0.2328,0.3115,0.3701,0.8437
1768397038451,87,77.2811,-0.0140,1.1960,-0.2879,-0.0120,0.1459,0.0106,0.9892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2090,1.1857,0.0984,-0.2111,0.3086,0.3692,0.8508
1768397038493,88,77.3227,-0.0134,1.1961,-0.2879,-0.0128,0.1461,0.0096,0.9891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2067,1.1486,0.1109,-0.1749,0.2910,0.3755,0.8624
1768397038534,89,77.3644,-0.0131,1.1962,-0.2878,-0.0124,0.1461,0.0095,0.9892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2040,1.1106,0.1198,-0.1542,0.2754,0.3879,0.8660
